goose	Brant	Branta bernicla	40.6175467	-73.825745	2006-03-30
goose	Brant	Branta bernicla	40.6225089	-73.8290906	1978-02-15
goose	Brant	Branta bernicla	40.6230866	-73.2732382	2012-10-28
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2001-02-23
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2001-05-08
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2002-03-30
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2003-05-06
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2004-04-17
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2004-05-06
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2004-10-30
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2005-12-21
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2006-01-18
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2006-12-12
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2007-06-16
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2008-01-04
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2008-01-10
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2008-05-10
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2008-06-25
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2008-10-18
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2008-11-05
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2009-05-06
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2010-04-23
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2011-01-13
goose	Brant	Branta bernicla	40.6233726	-73.6242225	2012-04-19
goose	Brant	Branta bernicla	40.6242696	-73.2622342	2003-11-01
goose	Brant	Branta bernicla	40.6242696	-73.2622342	2004-10-23
goose	Brant	Branta bernicla	40.6258911	-73.8972616	2012-04-08
goose	Brant	Branta bernicla	40.6334961	-73.2875633	2001-11-04
goose	Brant	Branta bernicla	40.6602841	-73.9689534	2002-10-15
goose	Brant	Branta bernicla	40.6657148	-74.0085866	2012-01-16
goose	Brant	Branta bernicla	40.6915723	-74.0298271	2010-12-11
goose	Brant	Branta bernicla	40.6915	-73.80568	2007-05-17
goose	Brant	Branta bernicla	40.7536129	-73.9636892	2011-12-01
goose	Brant	Branta bernicla	40.7544571	-73.9644865	2012-11-04
goose	Brant	Branta bernicla	40.7555796	-73.9634264	2008-05-19
goose	Brant	Branta bernicla	40.7672816	-73.8613844	2011-02-13
goose	Brant	Branta bernicla	40.7712	-73.7498833	2006-03-26
goose	Brant	Branta bernicla	40.7792965	-72.7070575	2012-05-14
goose	Brant	Branta bernicla	40.7887808	-73.9219681	2012-10-20
goose	Brant	Branta bernicla	40.8367031	-72.5003276	1989-01-07
goose	Brant	Branta bernicla	40.865025	-73.80576	2005-03-05
goose	Brant	Branta bernicla	40.8661259	-73.794305	2006-11-26
goose	Brant	Branta bernicla	40.8681047	-73.809474	1993-03-20
goose	Brant	Branta bernicla	40.8972551	-73.4341343	2012-12-20
goose	Brant	Branta bernicla	40.9001832	-72.3339296	2000-09-23
goose	Brant	Branta bernicla	40.9685738	-73.6706901	2011-01-11
goose	Brant	Branta bernicla	40.9710689	-73.6685765	2012-02-20
goose	Brant	Branta bernicla	41.0359	-71.95451	2008-01-05
goose	Brant	Branta bernicla	41.0709397	-71.8612289	1976-11-20
goose	Brant	Branta bernicla	41.0709397	-71.8612289	1985-01-31
goose	Brant	Branta bernicla	41.0729755	-71.8579609	2012-01-01
goose	Brant	Branta bernicla	41.2499138	-72.0380992	2003-01-31
goose	Brant	Branta bernicla	41.2528507	-72.0233846	1992-03-28
goose	Brant	Branta bernicla	42.3734151	-73.8229966	2008-05-30
goose	Brant	Branta bernicla	42.4428239	-73.7862905	2010-10-10
goose	Brant	Branta bernicla	42.490799	-79.3367996	2011-10-01
goose	Brant	Branta bernicla	42.5371252	-76.5506476	2012-10-30
goose	Brant	Branta bernicla	42.5371252	-76.5506476	2012-10-30
goose	Brant	Branta bernicla	42.8251639	-73.9551866	2012-11-01
goose	Brant	Branta bernicla	42.8427169	-76.6967529	2006-10-28
goose	Brant	Branta bernicla	43.1763487	-77.5259313	2009-11-02
goose	Brant	Branta bernicla	43.3107525	-77.7073288	2012-10-27
goose	Brant	Branta bernicla	43.3670756	-77.9631686	1998-10-06
goose	Brant	Branta bernicla	43.3670756	-77.9631686	2009-11-09
goose	Brant	Branta bernicla	43.3756403	-78.3890865	1997-10-25
goose	Cackling Goose	Branta hutchinsii	40.9934692	-72.5238113	2012-11-12
goose	Cackling Goose	Branta hutchinsii	42.4804061	-76.4510196	2008-10-15
goose	Cackling Goose	Branta hutchinsii	43.3192457	-77.879591	2010-10-26
goose	Cackling Goose	Branta hutchinsii	43.3613788	-77.9538738	2012-11-17
goose	Canada Goose	Branta canadensis	40.4995098	-74.2516756	2006-10-27
goose	Canada Goose	Branta canadensis	40.5076325	-74.2206717	2008-04-17
goose	Canada Goose	Branta canadensis	40.5076325	-74.2206717	2009-02-28
goose	Canada Goose	Branta canadensis	40.5093424	-74.2181292	2010-05-05
goose	Canada Goose	Branta canadensis	40.5121298	-74.198581	2008-03-21
goose	Canada Goose	Branta canadensis	40.5121298	-74.198581	2012-09-09
goose	Canada Goose	Branta canadensis	40.5132771	-74.2016602	2009-01-10
goose	Canada Goose	Branta canadensis	40.51482	-74.2139234	2012-11-26
goose	Canada Goose	Branta canadensis	40.515363	-74.2213938	2012-04-25
goose	Canada Goose	Branta canadensis	40.515363	-74.2213938	2012-07-20
goose	Canada Goose	Branta canadensis	40.5153	-74.1898799	2003-11-12
goose	Canada Goose	Branta canadensis	40.5153	-74.1898799	2010-03-19
goose	Canada Goose	Branta canadensis	40.5154804	-74.2136955	2012-11-29
goose	Canada Goose	Branta canadensis	40.5163521	-74.2168683	2012-10-21
goose	Canada Goose	Branta canadensis	40.5175185	-74.212743	2012-04-08
goose	Canada Goose	Branta canadensis	40.5181692	-74.1878914	2010-11-10
goose	Canada Goose	Branta canadensis	40.5483579	-74.1226745	2011-05-05
goose	Canada Goose	Branta canadensis	40.5486425	-74.1218993	2011-05-16
goose	Canada Goose	Branta canadensis	40.5497575	-73.9354124	2008-05-04
goose	Canada Goose	Branta canadensis	40.5497575	-73.9354124	2009-02-02
goose	Canada Goose	Branta canadensis	40.5502895	-74.1269288	2008-04-19
goose	Canada Goose	Branta canadensis	40.5502895	-74.1269288	2012-02-26
goose	Canada Goose	Branta canadensis	40.5632807	-73.8833118	2011-03-09
goose	Canada Goose	Branta canadensis	40.5674475	-74.0939199	2011-01-31
goose	Canada Goose	Branta canadensis	40.5674723	-74.0990352	2007-11-18
goose	Canada Goose	Branta canadensis	40.5751026	-73.8535845	2012-04-17
goose	Canada Goose	Branta canadensis	40.5786111	-73.5727778	2005-12-11
goose	Canada Goose	Branta canadensis	40.5786111	-73.5727778	2008-03-30
goose	Canada Goose	Branta canadensis	40.5786111	-73.5727778	2009-01-03
goose	Canada Goose	Branta canadensis	40.5786111	-73.5727778	2010-06-13
goose	Canada Goose	Branta canadensis	40.5786111	-73.5727778	2011-01-01
goose	Canada Goose	Branta canadensis	40.5786111	-73.5727778	2012-08-14
goose	Canada Goose	Branta canadensis	40.5795417	-73.9915466	2007-08-11
goose	Canada Goose	Branta canadensis	40.579594	-73.89466	2009-08-15
goose	Canada Goose	Branta canadensis	40.5848762	-73.9945752	2008-04-19
goose	Canada Goose	Branta canadensis	40.5848762	-73.9945752	2008-11-15
goose	Canada Goose	Branta canadensis	40.5848762	-73.9945752	2009-04-17
goose	Canada Goose	Branta canadensis	40.5872222	-73.5772222	2012-01-01
goose	Canada Goose	Branta canadensis	40.5872222	-73.5772222	2012-01-05
goose	Canada Goose	Branta canadensis	40.5888889	-73.5566667	2011-05-21
goose	Canada Goose	Branta canadensis	40.5888889	-73.5566667	2012-04-17
goose	Canada Goose	Branta canadensis	40.5923453	-73.8914328	2009-10-04
goose	Canada Goose	Branta canadensis	40.5923453	-73.8914328	2010-08-28
goose	Canada Goose	Branta canadensis	40.5923453	-73.8914328	2010-08-31
goose	Canada Goose	Branta canadensis	40.5923453	-73.8914328	2012-05-05
goose	Canada Goose	Branta canadensis	40.59272	-73.8909073	2003-03-23
goose	Canada Goose	Branta canadensis	40.59272	-73.8909073	2006-02-15
goose	Canada Goose	Branta canadensis	40.593426	-73.92352	2011-05-07
goose	Canada Goose	Branta canadensis	40.593426	-73.92352	2011-05-07
goose	Canada Goose	Branta canadensis	40.5945237	-73.5104002	1984-01-13
goose	Canada Goose	Branta canadensis	40.5945237	-73.5104002	1999-12-05
goose	Canada Goose	Branta canadensis	40.5960975	-73.8814259	2012-02-12
goose	Canada Goose	Branta canadensis	40.5963256	-73.8252819	2010-08-28
goose	Canada Goose	Branta canadensis	40.5964133	-74.1930269	2007-05-04
goose	Canada Goose	Branta canadensis	40.5964133	-74.1930269	2010-03-20
goose	Canada Goose	Branta canadensis	40.599291	-73.9203071	2004-12-23
goose	Canada Goose	Branta canadensis	40.599291	-73.9203071	2008-02-25
goose	Canada Goose	Branta canadensis	40.599291	-73.9203071	2010-10-30
goose	Canada Goose	Branta canadensis	40.599291	-73.9203071	2011-06-18
goose	Canada Goose	Branta canadensis	40.5998449	-74.0536666	2010-04-08
goose	Canada Goose	Branta canadensis	40.6001191	-73.8185453	2012-12-16
goose	Canada Goose	Branta canadensis	40.6123885	-74.0192327	2011-04-04
goose	Canada Goose	Branta canadensis	40.6157648	-73.8349968	1996-04-02
goose	Canada Goose	Branta canadensis	40.6159065	-73.402978	2010-11-26
goose	Canada Goose	Branta canadensis	40.6161111	-73.8302778	2010-04-17
goose	Canada Goose	Branta canadensis	40.6161111	-73.8302778	2011-03-05
goose	Canada Goose	Branta canadensis	40.6161111	-73.8302778	2011-07-05
goose	Canada Goose	Branta canadensis	40.6161111	-73.8302778	2012-04-08
goose	Canada Goose	Branta canadensis	40.6161111	-73.8302778	2012-10-07
goose	Canada Goose	Branta canadensis	40.6165874	-74.1940534	2006-05-16
goose	Canada Goose	Branta canadensis	40.6165971	-74.1945791	2012-04-20
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	1972-04-05
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	1973-02-24
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	1974-09-22
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	1974-10-05
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	1980-08-27
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	1985-05-23
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	1989-04-30
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	1994-08-07
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2004-02-18
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2007-07-21
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2008-08-09
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2009-03-24
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2010-03-27
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2010-07-27
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2010-09-05
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2010-10-23
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2011-02-26
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2011-02-27
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2012-01-14
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2012-03-15
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2012-07-29
goose	Canada Goose	Branta canadensis	40.6170296	-73.8244561	2012-08-21
goose	Canada Goose	Branta canadensis	40.6172101	-73.8224602	2010-07-12
goose	Canada Goose	Branta canadensis	40.6175467	-73.825745	2006-03-30
goose	Canada Goose	Branta canadensis	40.6203877	-74.1149795	2007-04-26
goose	Canada Goose	Branta canadensis	40.6203877	-74.1149795	2008-05-04
goose	Canada Goose	Branta canadensis	40.6203877	-74.1149795	2008-10-06
goose	Canada Goose	Branta canadensis	40.6203877	-74.1149795	2009-01-24
goose	Canada Goose	Branta canadensis	40.6203877	-74.1149795	2010-01-31
goose	Canada Goose	Branta canadensis	40.6203877	-74.1149795	2010-02-07
goose	Canada Goose	Branta canadensis	40.6203877	-74.1149795	2010-04-20
goose	Canada Goose	Branta canadensis	40.6203877	-74.1149795	2011-04-30
goose	Canada Goose	Branta canadensis	40.6203877	-74.1149795	2011-11-30
goose	Canada Goose	Branta canadensis	40.6217235	-74.1805068	2012-01-15
goose	Canada Goose	Branta canadensis	40.6224465	-74.1183186	2009-10-14
goose	Canada Goose	Branta canadensis	40.6224465	-74.1183186	2010-06-11
goose	Canada Goose	Branta canadensis	40.6224465	-74.1183186	2010-11-19
goose	Canada Goose	Branta canadensis	40.6224465	-74.1183186	2011-04-08
goose	Canada Goose	Branta canadensis	40.6224465	-74.1183186	2011-08-18
goose	Canada Goose	Branta canadensis	40.6225089	-73.8290906	1978-02-15
goose	Canada Goose	Branta canadensis	40.6226854	-73.8220096	2008-08-09
goose	Canada Goose	Branta canadensis	40.6226854	-73.8220096	2010-07-03
goose	Canada Goose	Branta canadensis	40.6226854	-73.8220096	2010-08-11
goose	Canada Goose	Branta canadensis	40.6226854	-73.8220096	2011-12-16
goose	Canada Goose	Branta canadensis	40.6226854	-73.8220096	2012-04-09
goose	Canada Goose	Branta canadensis	40.6226854	-73.8220096	2012-06-12
goose	Canada Goose	Branta canadensis	40.6226854	-73.8220096	2012-09-29
goose	Canada Goose	Branta canadensis	40.6230866	-73.2732382	2012-10-28
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2000-04-04
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2001-02-23
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2001-05-08
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2002-03-30
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2002-06-21
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2002-11-08
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2003-05-06
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2004-03-16
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2004-04-17
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2004-10-30
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2005-12-21
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2006-01-18
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2006-08-26
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2006-09-01
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2006-12-12
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2007-05-05
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2007-06-16
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2007-09-06
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2008-01-04
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2008-01-10
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2008-05-10
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2008-06-19
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2008-06-25
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2008-07-30
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2008-10-18
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2009-04-19
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2009-05-06
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2010-07-03
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2011-01-13
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2011-06-29
goose	Canada Goose	Branta canadensis	40.6233726	-73.6242225	2012-04-19
goose	Canada Goose	Branta canadensis	40.6242696	-73.2622342	2004-10-23
goose	Canada Goose	Branta canadensis	40.624344	-74.030655	2003-10-14
goose	Canada Goose	Branta canadensis	40.6275746	-74.0938421	2009-03-06
goose	Canada Goose	Branta canadensis	40.6348	-73.3437	2012-01-26
goose	Canada Goose	Branta canadensis	40.6403687	-74.0322153	2008-11-12
goose	Canada Goose	Branta canadensis	40.6403687	-74.0322153	2012-01-29
goose	Canada Goose	Branta canadensis	40.6553787	-73.9686421	2012-12-30
goose	Canada Goose	Branta canadensis	40.656136	-73.7127	2003-05-03
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	1963-11-14
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2002-03-31
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2005-09-11
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2006-03-18
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2008-05-29
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2008-11-08
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2009-02-04
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2009-04-22
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2009-06-21
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2009-08-02
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2009-10-25
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2009-10-25
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2010-01-02
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2010-02-12
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2010-02-28
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2010-03-18
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2010-09-14
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2010-10-11
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2010-10-12
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2011-05-02
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2012-04-04
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2012-04-18
goose	Canada Goose	Branta canadensis	40.6602841	-73.9689534	2012-09-21
